given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id,given_name_n,surname_n,address_1_n,address_2_n,suburb_n,state_n,date_of_birth_n,postcode_n,block_key,cluster_id
tahlia,mccaffrey,8.0,joyce place,sundown motor vill,cronulla,3585,nsw,19931209.0,4378802,id7664999853,tahlia,mccaffrey,joyce place,sundown motor vill,cronulla,nsw,1970-01-01,3585,3585_mc,2905
olivia,hobson,78.0,louis loder street,summit cottage,kaleen,4870,nsw,19760812.0,4535695,id4256188383,olivia,hobson,louis loder street,summit cottage,kaleen,nsw,1970-01-01,4870,4870_ho,2201
ethan,campbell,32.0,reuther street,,moorook,4070,qld,19291017.0,3430363,id2018244675,ethan,campbell,reuther street,,moorook,qld,1970-01-01,4070,4070_ca,2906
brigitte,bishop,10.0,dooland court,northbridge marina,montmorency,3122,sa,19271211.0,7848970,id3271249666,brigitte,bishop,dooland court,northbridge marina,montmorency,sa,1970-01-01,3122,3122_bi,2907
nathna,monaco,16.0,hollis place,villag2,summer hill,4207,nss,19251021.0,1784132,id0466993715,nathna,monaco,hollis place,villag2,summer hill,nss,1970-01-01,4207,4207_mo,2320
william,bracci,13.0,upper flat,hann street,camp hill,2154,nsw,19470617.0,7315857,id8365372434,william,bracci,upper flat,hann street,camp hill,nsw,1970-01-01,2154,2154_br,2908
rebekah,modystach,34.0,hemmant street,pyramid cara park,iluka,2216,nsw,19341113.0,8796023,id7457572805,rebekah,modystach,hemmant street,pyramid cara park,iluka,nsw,1970-01-01,2216,2216_mo,2909
,kiss,21.0,pialligo avenue,caravn park,dandenong north,2530,vic,19310218.0,3431125,id6153972410,,kiss,pialligo avenue,caravn park,dandenong north,vic,1970-01-01,2530,2530_ki,707
arabella,weller,78.0,westbury circuit,snake gully,suffolk park,4814,vic,19641224.0,9147387,id1333298096,arabella,weller,westbury circuit,snake gully,suffolk park,vic,1970-01-01,4814,4814_we,1112
samuel,jolly,35.0,lorimer place,greenswylde,collie,3222,sa,19690129.0,6221065,id7542117117,samuel,jolly,lorimer place,greenswylde,collie,sa,1970-01-01,3222,3222_jo,1405
danielle,reid,17.0,kootar acrescent,cave hill creek,wanniassa,4202,wa,19530118.0,3310083,id1156278827,danielle,reid,kootar acrescent,cave hill creek,wanniassa,wa,1970-01-01,4202,4202_re,2910
oliver,vassiliotis,39.0,mortimer lewis drive,,leongatqha,5022,nsw,19910804.0,4669127,id8634365618,oliver,vassiliotis,mortimer lewis drive,,leongatqha,nsw,1970-01-01,5022,5022_va,1535
katelyn,colegtae,55.0,fiveash street,retirement village,londonderry,2195,nsw,19280828.0,4406021,id9476736114,katelyn,colegtae,fiveash street,retirement village,londonderry,nsw,1970-01-01,2195,2195_co,44
ewapn,wittchen,,barne tt close,ronobri,bonnells bay,2295,vic,,9662319,id7255822758,ewapn,wittchen,barne tt close,ronobri,bonnells bay,vic,,2295,2295_wi,2911
cameron,bisho,4.0,chillagoe street,edithzhall,numeralla,6152,sa,19290325.0,8928429,id5917751672,cameron,bisho,chillagoe street,edithzhall,numeralla,sa,1970-01-01,6152,6152_bi,498
,hoffman,62.0,matina street,sun city resort,ascot park,4107,wa,19760203.0,9419843,id3928945076,,hoffman,matina street,sun city resort,ascot park,wa,1970-01-01,4107,4107_ho,2912
tayla,white,38.0,kambalda ctescent,ambervale,bonville,2905,vic,19310715.0,2230673,id2082009055,tayla,white,kambalda ctescent,ambervale,bonville,vic,1970-01-01,2905,2905_wh,2913
juliana,petersen,25.0,currong street,admiralty quays,glesnide,5280,nsw,19610510.0,1726629,id3827792129,juliana,petersen,currong street,admiralty quays,glesnide,nsw,1970-01-01,5280,5280_pe,216
ryan,vincent,275.0,chewings street,wirringulla,daylesford,3072,,19170728.0,2158837,id5169417125,ryan,vincent,chewings street,wirringulla,daylesford,,1970-01-01,3072,3072_vi,2914
jenna,pasailc,679.0,tarana stnreet,mallanganee,osbofne,4342,vic,19541124.0,7730932,id6656460114,jenna,pasailc,tarana stnreet,mallanganee,osbofne,vic,1970-01-01,4342,4342_pa,239
ella,moody,,clarey crescent,locn 217,merrijig,3550,nsw,19350314.0,1440709,id0678147316,ella,moody,clarey crescent,locn 217,merrijig,nsw,1970-01-01,3550,3550_mo,2915
breony,dixon,39.0,rohan rivett crescent,,kellyville,4224,vic,19351022.0,7462490,id3595137268,breony,dixon,rohan rivett crescent,,kellyville,vic,1970-01-01,4224,4224_di,2916
voy,katelin,6.0,nott street,,graceville,4872,vic,19511208.0,3546400,id3721332779,voy,katelin,nott street,,graceville,vic,1970-01-01,4872,4872_ka,2917
connor,weaver,200.0,fihelly street,orchid square,doubleview,2214,qld,19550613.0,7463808,id5219537131,connor,weaver,fihelly street,orchid square,doubleview,qld,1970-01-01,2214,2214_we,2918
william,mason,22.0,macfarland crescent,nioka,prospect,3039,qld,19710305.0,3187117,id7616171104,william,mason,macfarland crescent,nioka,prospect,qld,1970-01-01,3039,3039_ma,2919
madison,dixon,37.0,sanfor d place,white lodge,ringqood,5047,sa,19220609.0,7161189,id5288717816,madison,dixon,sanfor d place,white lodge,ringqood,sa,1970-01-01,5047,5047_di,1872
jessica,white,19.0,hopetoun circuit,leisure living vlge,martindale,2112,qld,19281109.0,9362402,id5407622594,jessica,white,hopetoun circuit,leisure living vlge,martindale,qld,1970-01-01,2112,2112_wh,2920
cooper,felten,19.0,masters lpace,amherst v illage,greensborough,2520,qld,19290422.0,3396780,id1240599733,cooper,felten,masters lpace,amherst v illage,greensborough,qld,1970-01-01,2520,2520_fe,2921
katherine,dicamillo,14.0,giffen close,bulala,rye,2518,nsw,19740803.0,6873029,id8768114678,katherine,dicamillo,giffen close,bulala,rye,nsw,1970-01-01,2518,2518_di,2922
lydia,doosey,6.0,northbourne avenue,telemon orchards,corio,4670,nsw,19751220.0,1835068,id5451147796,lydia,doosey,northbourne avenue,telemon orchards,corio,nsw,1970-01-01,4670,4670_do,2923
oliiva,blackwell,21.0,barton highway,mountview,artarmon,2229,qld,19641223.0,9582758,id1232313992,oliiva,blackwell,barton highway,mountview,artarmon,qld,1970-01-01,2229,2229_bl,1617
samantha,doblinger,7.0,bangalay crescent,the hammond village,deer park,4380,nsw,19131222.0,6196240,id7510433851,samantha,doblinger,bangalay crescent,the hammond village,deer park,nsw,1970-01-01,4380,4380_do,1239
emmk,louca,92.0,cherry place,pinedrotf,berwick,3367,vic,19590398.0,4142406,id4762746650,emmk,louca,cherry place,pinedrotf,berwick,vic,1970-01-01,3367,3367_lo,2924
emiily,brummer-archer,33.0,mackenzie wtreet,sunbury,salisbury heights,2121,wa,19670203.0,5628066,id0681273858,emiily,brummer archer,mackenzie wtreet,sunbury,salisbury heights,wa,1970-01-01,2121,2121_br,406
lauren,noack,41.0,miago court,clisby afrm,combara,6722,sa,19020919.0,2241605,id3035172478,lauren,noack,miago court,clisby afrm,combara,sa,1970-01-01,6722,6722_no,1046
thomas,blake,86.0,earle street,chanak,blue mountain heights,2219,vic,19000627.0,5119652,id6364246454,thomas,blake,earle street,chanak,blue mountain heights,vic,1970-01-01,2219,2219_bl,2925
giaan,blacwell,5.0,kleinig street,port 262,biggera waters,2250,nws,19770512.0,6179681,id9119641851,giaan,blacwell,kleinig street,port 262,biggera waters,nws,1970-01-01,2250,2250_bl,1365
travks,gearman,12.0,birdwood street,sunny brees,chatham,5353,nsw,19461203.0,9247527,id3662728561,travks,gearman,birdwood street,sunny brees,chatham,nsw,1970-01-01,5353,5353_ge,2495
ned,lodeg,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,id4653438616,ned,lodeg,karuah street,athlone,bundamba,act,1970-01-01,2280,2280_lo,317
lilu,les,14.0,learmonth drive,glenview,patterson lakes,2031,tas,19181114.0,2396732,id0111645283,lilu,les,learmonth drive,glenview,patterson lakes,tas,1970-01-01,2031,2031_le,1233
lochlan,selth,17.0,holland street,hamilton,carina heights,4800,nsw,19821231.0,9019052,id7777739241,lochlan,selth,holland street,hamilton,carina heights,nsw,1970-01-01,4800,4800_se,2926
tommi-lee,tuit,45.0,vincent place,aranmor,orchard hills,7250,tas,19200805.0,1237681,id9684378037,tommi lee,tuit,vincent place,aranmor,orchard hills,tas,1970-01-01,7250,7250_tu,2927
benedict,coleman,,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480351,id6815157819,benedict,coleman,summerville crescent,huntawyle,avondale heights,wa,1970-01-01,4560,4560_co,458
rebecc,trenerry,323.0,ashburne street,,roxburgh park,2000,wa,19050103.0,2980023,id1224114875,rebecc,trenerry,ashburne street,,roxburgh park,wa,1970-01-01,2000,2000_tr,428
joshua,gilbertson,22.0,trumper street,peridon vlge,brisbane,3148,sa,19511114.0,6225856,id6942365983,joshua,gilbertson,trumper street,peridon vlge,brisbane,sa,1970-01-01,3148,3148_gi,2928
tuscany,vinemt,26.0,coranderrkustreet,torrens grove estate,irymple,4814,nsw,19431004.0,8062541,id8838164944,tuscany,vinemt,coranderrkustreet,torrens grove estate,irymple,nsw,1970-01-01,4814,4814_vi,2929
caitlin,lowe,15.0,,longridge,balcatta,6026,sa,19551029.0,1321288,id6739005757,caitlin,lowe,,longridge,balcatta,sa,1970-01-01,6026,6026_lo,2930
jaiden,rolilns,48.0,swinden street,tulgeywood,balwyn north,2224,nt,19280722.0,7626396,id8323497460,jaiden,rolilns,swinden street,tulgeywood,balwyn north,nt,1970-01-01,2224,2224_ro,643
isabella,theodore,269.0,churchill way,nioka,redan,2446,vic,19711102.0,2898842,id3696574514,isabella,theodore,churchill way,nioka,redan,vic,1970-01-01,2446,2446_th,351
fihn,maczkowiack,25.0,oxley street,bulliac street,wantirna,2196,nt,19101031.0,4732796,id4148326209,fihn,maczkowiack,oxley street,bulliac street,wantirna,nt,1970-01-01,2196,2196_ma,1591
michael,tylkowski,276.0,ashburton circuit,the market place,st peters,2570,nsw,,9384397,id6860369956,michael,tylkowski,ashburton circuit,the market place,st peters,nsw,,2570,2570_ty,2931
archie,clarke,,nangor street,oma ru,westmead,2251,vic,19780909.0,5273648,id5583741846,archie,clarke,nangor street,oma ru,westmead,vic,1970-01-01,2251,2251_cl,1083
grayson,stanley,9.0,eaglemont retreat,,brighton-le-sands,4107,tsa,19710422.0,5818249,id4839658819,grayson,stanley,eaglemont retreat,,brighton le sands,tsa,1970-01-01,4107,4107_st,250
joshua,parr,63.0,,corcoran,bungwshl,6251,vic,19950525.0,9630143,id3523188350,joshua,parr,,corcoran,bungwshl,vic,1970-01-01,6251,6251_pa,2932
sam,webb,8.0,bacchus circuit,lakewood estate,dianella,3724,nsw,19970913.0,7194532,id0998822569,sam,webb,bacchus circuit,lakewood estate,dianella,nsw,1970-01-01,3724,3724_we,579
riley,faull,32.0,turner place,margaret river carvn park,balwyn north,2033,nsw,19640728.0,8404785,id5655644698,riley,faull,turner place,margaret river carvn park,balwyn north,nsw,1970-01-01,2033,2033_fa,141
,abeywickrama,16.0,carnegie garden,derry lodge,armidale,2299,qld,19130224.0,6841689,id9392310975,,abeywickrama,carnegie garden,derry lodge,armidale,qld,1970-01-01,2299,2299_ab,1916
lily,hyland,83.0,rosall,durack street,wilroy,2850,nsw,19440426.0,7053521,id1429215007,lily,hyland,rosall,durack street,wilroy,nsw,1970-01-01,2850,2850_hy,2933
webf,laura,,,martins well station,trugg,2180,vic,19690412.0,4088462,id5026861743,webf,laura,,martins well station,trugg,vic,1970-01-01,2180,2180_la,2934
james,van wijk,4.0,macqueen place,noelurma,picnicbay,3147,vic,19091004.0,4476788,id5145019559,james,van wijk,macqueen place,noelurma,picnicbay,vic,1970-01-01,3147,3147_va,2786
chellea,matthews,78.0,windradyne street,palm lake resort,mount pleasant,2396,ss,19510711.0,7311371,id5352345684,chellea,matthews,windradyne street,palm lake resort,mount pleasant,ss,1970-01-01,2396,2396_ma,2935
michael,broadby,61.0,burrinjuck crescent,duck creek,geraldton,2043,qld,19020812.0,8129823,id8660012197,michael,broadby,burrinjuck crescent,duck creek,geraldton,qld,1970-01-01,2043,2043_br,1349
georgia,white,29.0,mauldon street,glass house,bargara,4217,nsw,19851129.0,6320718,id5752402314,georgia,white,mauldon street,glass house,bargara,nsw,1970-01-01,4217,4217_wh,2936
emiily,robszon,97.0,bungonia street,st francis vlge,dianelmla,5066,wa,19420328.0,9454883,id6691124140,emiily,robszon,bungonia street,st francis vlge,dianelmla,wa,1970-01-01,5066,5066_ro,1583
ella,weler,3.0,arthur circle,villa 184,springvaxe south,2653,,19020422.0,5679851,id0223398563,ella,weler,arthur circle,villa 184,springvaxe south,,1970-01-01,2653,2653_we,2520
holly,hope,11.0,blackett crescent,inglewood,burleigh heads,5048,qld,19760115.0,3385883,id5670723936,holly,hope,blackett crescent,inglewood,burleigh heads,qld,1970-01-01,5048,5048_ho,2937
julia,gascoigne,43.0,langdon avenue,clarkwood,st clair,5163,nsw,19090104.0,4002060,id6478594026,julia,gascoigne,langdon avenue,clarkwood,st clair,nsw,1970-01-01,5163,5163_ga,1371
michaela,george,11.0,florey drive,,greensborough,6160,qld,19750325.0,6129953,id2507376801,michaela,george,florey drive,,greensborough,qld,1970-01-01,6160,6160_ge,1489
hannah,dixon,7.0,ferguson circuit,crown allotment,albuy,7253,nsw,19130806.0,1605711,id6459623735,hannah,dixon,ferguson circuit,crown allotment,albuy,nsw,1970-01-01,7253,7253_di,1334
jack,stubbs,105.0,heard street,summreseet,st agnes,5344,,19890526.0,1690126,id8239561116,jack,stubbs,heard street,summreseet,st agnes,,1970-01-01,5344,5344_st,42
caleb,grigs,108.0,dookie street,pmb 63,berala,2456,vic,19700102.0,9579474,id6391340603,caleb,grigs,dookie street,pmb 63,berala,vic,1970-01-01,2456,2456_gr,2652
james,vincent,40.0,cumpston yplace,pacific palms caravn park,capertee,3530,nsw,19620905.0,3977077,id1125692267,james,vincent,cumpston yplace,pacific palms caravn park,capertee,nsw,1970-01-01,3530,3530_vi,2874
kylee,stephenson,81.0,cordoba manor,rose scott circuit,ashfield,4226,vic,19461101.0,4783085,id7108863822,kylee,stephenson,cordoba manor,rose scott circuit,ashfield,vic,1970-01-01,4226,4226_st,2938
liam,waller,37.0,blacket street,,st kilda east,3221,wa,19920706.0,2705026,id0282553113,liam,waller,blacket street,,st kilda east,wa,1970-01-01,3221,3221_wa,728
chloe,mcphie,5.0,robertson street,langleigh,swanwick,4226,qld,19340310.0,5324627,id2385499614,chloe,mcphie,robertson street,langleigh,swanwick,qld,1970-01-01,4226,4226_mc,875
jade,maelszka,6.0,genoas tr eet,,exeter,2251,vic,19391223.0,9915886,id9359774271,jade,maelszka,genoas tr eet,,exeter,vic,1970-01-01,2251,2251_ma,2939
kai,white,8.0,cockcroft avenue,allunga,parramatta,4179,,19551009.0,5791061,id4545480059,kai,white,cockcroft avenue,allunga,parramatta,,1970-01-01,4179,4179_wh,1014
isabelle,brookhouse,105.0,kavel street,c/-the student village,riverwood,6010,wa,19200905.0,9060410,id4386001889,isabelle,brookhouse,kavel street,c the student village,riverwood,wa,1970-01-01,6010,6010_br,1265
lachlan,hyland,16.0,colebatch place,penquite road,new lambton heights,4305,qld,19340129.0,6484656,id1622868492,lachlan,hyland,colebatch place,penquite road,new lambton heights,qld,1970-01-01,4305,4305_hy,688
zachary,plane,213.0,helen mayo crescent,moreton,lavington,4818,sa,19340303.0,4989033,id5923313432,zachary,plane,helen mayo crescent,moreton,lavington,sa,1970-01-01,4818,4818_pl,2940
edwaed,white,4.0,vill a 5,anzacupark,blair athol,4557,vic,19811017.0,4853274,id4613797726,edwaed,white,vill a 5,anzacupark,blair athol,vic,1970-01-01,4557,4557_wh,2941
isabella,clarke,59.0,gillespie street,flr 5 john flynn medical centre,mount victoria,2147,act,19950110.0,4409764,id2174653568,isabella,clarke,gillespie street,flr 5 john flynn medical centre,mount victoria,act,1970-01-01,2147,2147_cl,766
alexander,schoenberg,100.0,phillips place,glubbaan,preston west,4680,vic,19370716.0,3699681,id7319156174,alexander,schoenberg,phillips place,glubbaan,preston west,vic,1970-01-01,4680,4680_sc,2942
adriana,beadle,19.0,wakelin circuit,,werrington,4760,vic,19740613.0,1644235,id5103606426,adriana,beadle,wakelin circuit,,werrington,vic,1970-01-01,4760,4760_be,2943
brianna,morrison,4.0,coolac place,esk farm,seaton,2566,vic,19131203.0,2277933,id6092222756,brianna,morrison,coolac place,esk farm,seaton,vic,1970-01-01,2566,2566_mo,175
jessup,cameron,19.0,spofforth street,walkers orchard,moree,2280,qld,19561117.0,5101659,id0194465685,jessup,cameron,spofforth street,walkers orchard,moree,qld,1970-01-01,2280,2280_ca,2944
amy,miteff,68.0,john cleland crescent,barkool,blackheath,2036,qld,19160228.0,2583901,id1945522344,amy,miteff,john cleland crescent,barkool,blackheath,qld,1970-01-01,2036,2036_mi,231
sara,mason,35.0,antill street,morgiana,st kilda east,2773,qld,19521024.0,4026880,id5847688692,sara,mason,antill street,morgiana,st kilda east,qld,1970-01-01,2773,2773_ma,2945
aelx,kranz,10.0,ogden cltose,aintree,kirribilli,5290,vic,19951022.0,8620763,id5615344788,aelx,kranz,ogden cltose,aintree,kirribilli,vic,1970-01-01,5290,5290_kr,562
mackenzie,buzw,80.0,snowden place,windsor lodge,greenhlil,2152,nsw,19420118.0,2858815,id9549865518,mackenzie,buzw,snowden place,windsor lodge,greenhlil,nsw,1970-01-01,2152,2152_bu,1915
katelin,coulson,12.0,weston street,locheil,hinchinbrook,2212,wa,19080328.0,2624790,id1710315318,katelin,coulson,weston street,locheil,hinchinbrook,wa,1970-01-01,2212,2212_co,1116
thgmas,miles,18.0,caley crescent,,sunshine,4703,sa,19620721.0,8287970,id1107374063,thgmas,miles,caley crescent,,sunshine,sa,1970-01-01,4703,4703_mi,2051
brigette,beattie,34.0,,tinaroo falls,rowville,3074,nsw,19940105.0,5329771,id3713664591,brigette,beattie,,tinaroo falls,rowville,nsw,1970-01-01,3074,3074_be,2946
keziah,painter,18.0,ainslie avenue,sec 1,torquay,3205,vic,19191031.0,7801066,id9508886896,keziah,painter,ainslie avenue,sec 1,torquay,vic,1970-01-01,3205,3205_pa,1823
mia,mate,17.0,biraban place,tycannah station,woodbine,2198,sa,19450330.0,1787917,id0873900837,mia,mate,biraban place,tycannah station,woodbine,sa,1970-01-01,2198,2198_ma,2947
jessica,whzle,38.0,pambula sitreet,blue shadows,surryyhills,2541,nsw,19341001.0,6125303,id4992645827,jessica,whzle,pambula sitreet,blue shadows,surryyhills,nsw,1970-01-01,2541,2541_wh,381
jack,doroszczonek,26.0,osmand street,greenslopes,mount eliza,4220,qld,19400625.0,2654211,id7102182130,jack,doroszczonek,osmand street,greenslopes,mount eliza,qld,1970-01-01,4220,4220_do,2948
rachel,lipscombe,8.0,chewings street,,frankston,3150,sa,19041206.0,8982927,id5511352691,rachel,lipscombe,chewings street,,frankston,sa,1970-01-01,3150,3150_li,2949
,paterdon,18.0,groveland crescent,the willows,mosman,6350,nsw,19960203.0,6068385,id1982641204,,paterdon,groveland crescent,the willows,mosman,nsw,1970-01-01,6350,6350_pa,2950
,arvanitakis,10.0,pondersa,albermarle place,woori yallock,5355,qld,19780720.0,7679335,id2288691730,,arvanitakis,pondersa,albermarle place,woori yallock,qld,1970-01-01,5355,5355_ar,2951
jacob,hassall,33.0,carlile street,torbalnea,yabba north,3623,nsw,19790619.0,6010042,id4293791230,jacob,hassall,carlile street,torbalnea,yabba north,nsw,1970-01-01,3623,3623_ha,1275
campbell,golder,12.0,affleck place,mlc centre,st albans,3149,qld,19960904.0,6563705,id7761358496,campbell,golder,affleck place,mlc centre,st albans,qld,1970-01-01,3149,3149_go,423
jack,belperio,15.0,mccaughey street,caravn park,mcleans ridges,4161,nsw,19820827.0,3604688,id2084724610,jack,belperio,mccaughey street,caravn park,mcleans ridges,nsw,1970-01-01,4161,4161_be,2416
archie,priest,48.0,temperley street,sunrest stud,north narrabeen,3995,wa,19831118.0,1585410,id3903983064,archie,priest,temperley street,sunrest stud,north narrabeen,wa,1970-01-01,3995,3995_pr,220
anita,matson,65.0,macpherson street,mlc centre,dural,5555,nsw,19350505.0,8969597,id3303074826,anita,matson,macpherson street,mlc centre,dural,nsw,1970-01-01,5555,5555_ma,2952
archie,campblel,1.0,wagstaf f place,belmore river,carlingford,4560,vic,19730903.0,4897470,id2483876832,archie,campblel,wagstaf f place,belmore river,carlingford,vic,1970-01-01,4560,4560_ca,2847
georgia,leslze,38.0,rosman circuit,genesis,parkdale,4650,qld,19000701.0,2150872,id3711423108,georgia,leslze,rosman circuit,genesis,parkdale,qld,1970-01-01,4650,4650_le,1774
